eventID,year,month,day,LatReloc,LonReloc,depthReloc,mag,LatCat,LonCat,depthCat
texnet2021caor,2021,1,29,31.17331,-103.30536,3.676,2.14,31.18428,-103.29061,2.918
texnet2021cass,2021,1,29,31.68143,-104.42174,6.548,1.48,31.67255,-104.41965,6.826
texnet2021cazz,2021,1,30,31.5876,-104.21275,6.76,1.66,31.58415,-104.20963,6.157
texnet2021cbcf,2021,1,30,31.58721,-104.21297,6.771,1.87,31.58782,-104.21073,6.157
texnet2021cbcv,2021,1,30,31.58749,-104.21193,6.805,1.76,31.58505,-104.21394,6.157
texnet2021cbiq,2021,1,30,31.72341,-104.5538,6.314,1.83,31.72094,-104.52943,6.98
texnet2021cbll,2021,1,30,31.67844,-104.38554,6.532,2.54,31.67507,-104.38468,6.157
texnet2021cbnx,2021,1,30,31.67811,-104.38345,6.518,2.6,31.68332,-104.38798,6.774
texnet2021cbpv,2021,1,30,31.60028,-104.21869,7.98,1.77,31.60891,-104.22056,6.157
texnet2021cbqd,2021,1,30,31.67376,-104.38963,8.08,1.47,31.67968,-104.38257,6.774
texnet2021cbqf,2021,1,30,31.67728,-104.38235,6.451,1.63,31.67692,-104.38254,7.391
texnet2021cbro,2021,1,30,31.67909,-104.38618,6.351,2.52,31.68698,-104.39124,6.774
texnet2021cbrt,2021,1,30,31.6769,-104.38332,6.292,3.54,31.67577,-104.38388,6.749
texnet2021cbta,2021,1,30,31.67913,-104.38373,6.464,1.77,31.68885,-104.38588,7.288
texnet2021cbvj,2021,1,30,31.68285,-104.4292,6.919,2.03,31.68681,-104.41709,5.849
texnet2021ccaa,2021,1,30,31.61346,-104.38608,6.309,2.16,31.61711,-104.39277,6.054
texnet2021ccbw,2021,1,30,31.67401,-104.3784,6.578,1.52,31.66592,-104.37814,7.083
texnet2021ccdj,2021,1,30,31.68032,-104.51136,5.536,1.63,31.69087,-104.49466,7.391
texnet2021ccnc,2021,1,30,31.66276,-104.36431,7.033,1.72,31.64856,-104.36184,6.157
texnet2021ccqx,2021,1,30,31.69554,-104.13682,7.033,1.89,31.69666,-104.1318,7.597
texnet2021ccss,2021,1,30,31.67611,-104.38591,6.517,2.66,31.66834,-104.39458,6.697
texnet2021cctn,2021,1,30,31.67885,-104.38593,6.506,2.62,31.67966,-104.3858,6.157
texnet2021ccvm,2021,1,31,31.60984,-104.10142,7.355,2.07,31.61061,-104.10303,7.366
texnet2021cczr,2021,1,31,31.6797,-104.38588,6.111,1.74,31.68196,-104.38528,6.209
texnet2021cdmm,2021,1,31,31.65156,-104.29849,7.927,1.94,31.65628,-104.29947,6.98
texnet2021cdsx,2021,1,31,31.64998,-104.29829,6.486,1.7,31.64758,-104.29456,6.414
texnet2021ceae,2021,1,31,31.6137,-104.38667,6.283,1.42,31.60704,-104.38623,6.157
texnet2021cebp,2021,1,31,31.69684,-104.1386,6.902,1.97,31.69571,-104.13933,7.186
texnet2021ceck,2021,1,31,31.56779,-104.17699,7.516,1.53,31.5751,-104.1816,6.157
texnet2021ceed,2021,1,31,31.66495,-104.4811,6.652,1.52,31.65698,-104.47817,7.7
texnet2021cehe,2021,1,31,31.6973,-104.13688,6.817,1.72,31.69939,-104.1372,6.877
texnet2021cehf,2021,1,31,31.69671,-104.13765,6.829,1.77,31.69203,-104.14038,6.671
texnet2021cejq,2021,1,31,31.68554,-104.37859,6.956,1.97,31.69253,-104.38483,7.186
texnet2021ceqi,2021,1,31,31.66464,-104.48367,6.594,2.3,31.66704,-104.48473,6.26
texnet2021ceso,2021,2,1,31.67676,-104.38462,6.447,3.12,31.67347,-104.38386,6.234
texnet2021cewv,2021,2,1,31.60043,-104.21881,7.969,1.64,31.59235,-104.22474,7.391
texnet2021cfgg,2021,2,1,31.67869,-104.40645,6.263,1.49,31.68228,-104.40735,6.466
texnet2021cfid,2021,2,1,31.61439,-104.38811,6.231,2.13,31.61807,-104.38633,6.671
texnet2021cfiv,2021,2,1,31.67929,-104.40529,6.203,2.1,31.67815,-104.40678,6.826
texnet2021cfqn,2021,2,1,31.41257,-103.60793,3.606,1.69,31.4371,-103.6048,3.921
texnet2021cfvm,2021,2,1,31.67903,-104.40471,6.164,2.45,31.67792,-104.40597,7.006
texnet2021cghq,2021,2,1,31.61276,-104.09949,7.013,1.9,31.61246,-104.09981,7.16
texnet2021cgku,2021,2,1,31.43392,-103.85637,4.933,1.65,31.43011,-103.85312,5.54
texnet2021cgtl,2021,2,2,31.69583,-104.17417,9.565,1.93,31.6891,-104.17698,7.597
texnet2021cgzv,2021,2,2,31.62684,-104.32717,6.402,1.67,31.63205,-104.31838,6.132
texnet2021chap,2021,2,2,31.67584,-104.38375,6.562,1.88,31.67871,-104.39117,7.288
texnet2021chbg,2021,2,2,31.38531,-103.47034,3.28,1.56,31.38101,-103.47384,2.892
texnet2021chbj,2021,2,2,31.66399,-104.50133,7.541,2.11,31.66872,-104.50628,7.494
texnet2021chej,2021,2,2,31.67934,-104.40663,6.171,2.33,31.67856,-104.41378,7.186
texnet2021chiv,2021,2,2,31.66328,-104.49806,7.566,1.93,31.66267,-104.51644,7.648
texnet2021chnk,2021,2,2,31.72298,-104.33804,6.834,2.22,31.72499,-104.33988,7.083
texnet2021chwf,2021,2,2,31.69163,-104.20074,6.704,1.59,31.68899,-104.19959,6.877
texnet2021cibk,2021,2,2,31.63636,-104.21009,5.972,1.91,31.63386,-104.19598,5.232
texnet2021cict,2021,2,2,31.69365,-104.31148,5.12,1.82,31.69476,-104.32132,6.98
texnet2021cicu,2021,2,2,31.69296,-104.311,5.093,2.01,31.71399,-104.33332,7.391
texnet2021cisv,2021,2,3,31.66218,-104.3621,7.361,2.03,31.66141,-104.36518,7.288
texnet2021ciyc,2021,2,3,31.67869,-104.40539,6.243,2.38,31.68225,-104.41166,6.363
texnet2021cjcd,2021,2,3,31.69976,-104.14883,7.356,2.18,31.6975,-104.15011,7.083
texnet2021cjce,2021,2,3,31.69968,-104.14803,7.147,1.62,31.69846,-104.1415,6.774
texnet2021cjtn,2021,2,3,31.61464,-104.10579,6.831,2.01,31.62046,-104.10981,6.774
texnet2021cjud,2021,2,3,31.72818,-104.58142,5.796,2.2,31.7224,-104.579,6.054
texnet2021cjul,2021,2,3,31.72813,-104.58142,5.819,2.87,31.72788,-104.58337,5.026
texnet2021cjvg,2021,2,3,31.66397,-104.48802,6.904,2.21,31.67451,-104.46865,4.923
texnet2021ckho,2021,2,4,31.72282,-104.34014,6.915,1.77,31.72132,-104.33877,6.671
texnet2021ckjx,2021,2,4,31.6553,-104.30627,6.218,1.77,31.65717,-104.30486,7.083
texnet2021ckku,2021,2,4,31.65929,-104.34941,6.183,1.99,31.66705,-104.34477,6.98
texnet2021ckkz,2021,2,4,31.65508,-104.30589,5.737,1.61,31.65809,-104.30487,6.774
texnet2021ckvd,2021,2,4,31.64113,-104.22019,6.678,1.74,31.63375,-104.2175,6.671
texnet2021clgh,2021,2,4,31.64698,-104.23731,6.595,2.26,31.65115,-104.23054,7.186
texnet2021clkj,2021,2,4,31.67107,-104.38747,8.615,1.9,31.66687,-104.37384,6.98
texnet2021clup,2021,2,4,31.61426,-104.10134,6.911,1.52,31.61775,-104.10011,6.054
texnet2021cmaa,2021,2,5,31.64637,-104.23125,6.736,1.84,31.6512,-104.22086,6.157
texnet2021cmwg,2021,2,5,31.69862,-104.14625,7.198,1.72,31.69612,-104.15064,6.62
texnet2021cmxt,2021,2,5,31.6118,-104.10325,7.272,1.54,31.61175,-104.10492,7.237
texnet2021cnbb,2021,2,5,31.68649,-104.50091,7.302,1.9,31.68704,-104.51508,7.494
texnet2021cnkz,2021,2,5,31.72906,-104.56804,7.092,2.21,31.73441,-104.57159,6.363
texnet2021cnlo,2021,2,5,31.69799,-104.14358,7.172,1.93,31.69841,-104.15119,6.157
texnet2021cnmg,2021,2,5,31.72958,-104.56739,7.137,1.99,31.72884,-104.57799,7.186
texnet2021cnpn,2021,2,5,31.59542,-104.00411,7.812,1.54,31.60274,-103.99809,6.646
texnet2021cnro,2021,2,5,31.59555,-104.00303,7.824,1.87,31.60435,-103.99675,7.494
texnet2021cnrt,2021,2,5,31.67753,-104.40167,6.129,1.94,31.66947,-104.39755,7.597
texnet2021cnrw,2021,2,5,31.67801,-104.40345,6.282,2.31,31.685,-104.41276,6.774
texnet2021cnyc,2021,2,6,31.7246,-104.56119,7.257,1.56,31.72817,-104.54674,8.214
texnet2021coet,2021,2,6,31.66427,-104.50089,7.553,2.73,31.66369,-104.50246,7.546
texnet2021coqs,2021,2,6,31.72073,-104.52801,5.556,1.4,31.72189,-104.52621,6.363
texnet2021couz,2021,2,6,31.72481,-104.56055,7.274,1.71,31.7234,-104.56931,7.083
texnet2021cowt,2021,2,6,31.67422,-104.38203,7.007,0.98,31.67418,-104.38036,8.214
texnet2021cped,2021,2,6,31.61399,-103.97384,7.668,1.48,31.61269,-103.97742,8.111
texnet2021cpnm,2021,2,6,31.72236,-104.54953,6.034,1.78,31.72543,-104.54456,7.494
texnet2021cprk,2021,2,7,31.72385,-104.5521,5.787,1.9,31.72442,-104.55532,6.054
texnet2021cpsj,2021,2,7,31.65007,-104.27844,6.559,1.76,31.65092,-104.27252,6.671
texnet2021cqik,2021,2,7,31.72889,-104.54283,7.171,2.02,31.73371,-104.54357,7.391
texnet2021cqmj,2021,2,7,31.72198,-104.54769,6.595,2.48,31.72869,-104.53867,6.209
texnet2021cqni,2021,2,7,31.72236,-104.55041,6.034,1.53,31.72268,-104.54238,6.877
texnet2021cqpn,2021,2,7,31.72029,-104.54626,6.611,1.63,31.72621,-104.5618,6.26
texnet2021cqsi,2021,2,7,31.67979,-104.41332,6.154,1.34,31.67302,-104.41696,7.803
texnet2021cqul,2021,2,7,31.59366,-104.24589,6.183,1.37,31.60783,-104.25175,6.157
texnet2021crbq,2021,2,7,31.67658,-104.40369,6.36,2.59,31.66808,-104.39915,6.723
texnet2021crbw,2021,2,7,31.67689,-104.40287,6.236,2.74,31.6667,-104.39968,6.774
texnet2021crhg,2021,2,7,31.72076,-104.56396,6.486,2.13,31.7161,-104.56169,7.083
texnet2021crhu,2021,2,7,31.66249,-104.46011,6.688,1.39,31.65439,-104.45339,6.774
texnet2021crjj,2021,2,7,31.72049,-104.5644,6.581,2.19,31.71329,-104.5692,6.157
texnet2021crkn,2021,2,7,31.68029,-104.40953,6.366,1.7,31.67584,-104.40837,7.391
texnet2021crql,2021,2,8,31.69749,-104.14411,7.283,1.44,31.69109,-104.14468,7.288
texnet2021crrv,2021,2,8,31.72195,-104.54834,6.382,2.12,31.72353,-104.55208,6.054
texnet2021crzd,2021,2,8,31.67206,-104.38023,7.779,1.37,31.67146,-104.37496,7.494
texnet2021csay,2021,2,8,32.03796,-103.75867,10.169,1.87,32.04546,-103.75535,10.451
texnet2021csbk,2021,2,8,31.72426,-104.33977,6.414,1.73,31.72777,-104.33559,7.083
texnet2021csce,2021,2,8,31.65722,-104.25603,7.223,1.98,31.65515,-104.25587,7.648
texnet2021csck,2021,2,8,31.04803,-103.21362,3.921,1.68,31.04969,-103.22227,5.515
texnet2021csfu,2021,2,8,31.67382,-104.37664,6.699,3.36,31.67535,-104.37634,7.108
texnet2021csfy,2021,2,8,31.67427,-104.37685,6.922,2.06,31.6852,-104.38154,6.98
texnet2021csgf,2021,2,8,31.72401,-104.33742,6.63,3.88,31.72134,-104.33446,6.877
texnet2021cshm,2021,2,8,31.17566,-103.59505,3.616,1.86,31.17376,-103.59504,1.915
texnet2021cshw,2021,2,8,31.72298,-104.33846,5.985,1.63,31.7268,-104.3442,6.26
texnet2021csmp,2021,2,8,31.67094,-104.37626,8.743,3.87,31.66685,-104.37599,6.466
texnet2021csmw,2021,2,8,31.66592,-104.36596,6.885,1.76,31.666,-104.3663,7.391
texnet2021csnb,2021,2,8,31.66545,-104.36444,6.846,1.87,31.65868,-104.36085,6.877
texnet2021csom,2021,2,8,31.61192,-104.09956,7.077,1.6,31.61405,-104.10547,6.671
texnet2021csoz,2021,2,8,31.66908,-104.36883,7.407,2.1,31.66416,-104.3652,6.466
texnet2021cspk,2021,2,8,31.66966,-104.36958,7.364,2.32,31.67699,-104.37178,6.774
texnet2021csqg,2021,2,8,31.61255,-104.09877,7.342,1.54,31.60674,-104.09359,6.774
texnet2021ctcx,2021,2,8,31.67224,-104.38591,8.458,1.77,31.66137,-104.37056,6.774
texnet2021ctic,2021,2,9,32.02829,-103.7785,7.887,1.47,32.02037,-103.78474,8.625
texnet2021ctjq,2021,2,9,31.6656,-104.35732,6.702,1.88,31.66329,-104.35766,6.98
texnet2021ctka,2021,2,9,31.67016,-104.37176,7.755,1.64,31.66369,-104.36789,6.209
texnet2021ctkd,2021,2,9,31.64478,-104.23145,6.548,1.76,31.64241,-104.2321,7.237
texnet2021ctkf,2021,2,9,31.64512,-104.23221,6.527,2.18,31.64015,-104.22401,6.774
texnet2021ctlo,2021,2,9,31.67127,-104.38566,8.456,1.78,31.671,-104.37441,7.031
texnet2021ctsg,2021,2,9,31.61761,-104.10808,6.74,1.83,31.61726,-104.1071,7.237
texnet2021ctxl,2021,2,9,31.72104,-104.54855,6.727,1.33,31.72267,-104.54453,7.186
texnet2021ctxn,2021,2,9,31.72118,-104.54876,6.727,1.14,31.72269,-104.5413,6.671
texnet2021cuaf,2021,2,9,31.66237,-104.27051,6.798,2.16,31.66196,-104.27045,6.466
texnet2021cuck,2021,2,9,31.70124,-104.15271,7.477,2.09,31.7016,-104.15714,7.443
texnet2021cufd,2021,2,9,31.67777,-104.41703,7.531,1.46,31.67815,-104.40678,7.031
texnet2021cufh,2021,2,9,31.71939,-104.52911,5.705,1.92,31.72002,-104.52942,6.774
texnet2021cuhp,2021,2,9,31.64425,-104.22774,6.523,2.34,31.65216,-104.21118,6.157
texnet2021cuia,2021,2,9,31.71788,-104.53002,5.888,1.55,31.71174,-104.53041,6.877
texnet2021cuik,2021,2,9,31.64431,-104.22706,6.566,2.22,31.64842,-104.22407,6.157
texnet2021cuio,2021,2,9,31.71668,-104.53125,5.969,1.52,31.71911,-104.52941,6.569
texnet2021cuip,2021,2,9,31.71688,-104.53131,5.994,1.72,31.71912,-104.52726,6.877
texnet2021cukd,2021,2,9,31.64454,-104.22666,6.628,2.33,31.64382,-104.22511,6.569
texnet2021cuux,2021,2,9,31.71997,-104.5279,5.638,2.3,31.72095,-104.52835,6.363
texnet2021cvau,2021,2,9,31.72103,-104.52517,5.529,1.93,31.71914,-104.5251,6.569
texnet2021cvde,2021,2,10,31.71805,-104.52871,5.894,1.47,31.72097,-104.5262,6.671
texnet2021cveo,2021,2,10,31.55397,-104.14625,6.85,1.76,31.55136,-104.14704,7.391
texnet2021cvlt,2021,2,10,30.93086,-103.20661,3.537,2.22,30.93565,-103.19864,3.098
texnet2021cvve,2021,2,10,32.03756,-103.75821,10.193,1.9,32.03006,-103.76153,9.911
texnet2021cvxr,2021,2,10,31.67629,-104.2245,6.714,1.65,31.66862,-104.22852,6.157
texnet2021cwcs,2021,2,10,31.66048,-104.34796,5.808,1.72,31.66707,-104.34154,6.98
texnet2021cwfj,2021,2,10,31.66014,-104.34906,5.679,1.45,31.66157,-104.33935,7.597
texnet2021cwku,2021,2,10,31.6653,-104.35584,6.883,2.22,31.66902,-104.36067,6.132
texnet2021cwpt,2021,2,10,31.97916,-104.03173,7.389,2.28,31.98315,-104.035,7.725
texnet2021cwue,2021,2,10,31.67388,-104.41436,7.786,1.64,31.67217,-104.40619,7.494
texnet2021cxbl,2021,2,11,31.3993,-103.53728,3.302,1.46,31.39735,-103.53957,2.25
texnet2021cxcc,2021,2,11,31.67475,-104.41382,8.095,1.33,31.66945,-104.40078,7.391
texnet2021cxlx,2021,2,11,31.30151,-103.57606,4.203,1.97,31.30612,-103.58168,4.898
texnet2021cxoz,2021,2,11,32.03213,-103.77396,8.586,2.15,32.03141,-103.77504,9.242
texnet2021cxyk,2021,2,11,31.66689,-104.36471,7.526,2.02,31.66624,-104.36334,6.697
texnet2021cyaz,2021,2,11,31.66271,-104.46604,6.71,2.08,31.67268,-104.46756,6.054
texnet2021cycp,2021,2,11,31.59992,-104.21895,8.398,2.39,31.59694,-104.22478,6.157
texnet2021cyfl,2021,2,11,31.53442,-103.25227,5.552,1.52,31.53369,-103.23988,4.281
texnet2021cypy,2021,2,11,31.70273,-104.15567,7.041,1.73,31.70574,-104.15662,7.597
texnet2021cziv,2021,2,12,31.67782,-104.38829,6.516,1.5,31.6659,-104.38137,7.494
texnet2021czlc,2021,2,12,31.65051,-104.29698,6.67,1.57,31.65358,-104.29084,6.774
texnet2021cznm,2021,2,12,31.3169,-103.63773,6.093,1.7,31.32839,-103.64364,5.335
texnet2021czog,2021,2,12,31.61406,-104.10204,7,1.87,31.6187,-104.09151,6.363
texnet2021czsq,2021,2,12,31.6091,-104.11327,6.971,2.09,31.60826,-104.11592,6.697
texnet2021czwc,2021,2,12,31.33939,-103.42697,5.411,1.68,31.33386,-103.42373,4.512
texnet2021dacw,2021,2,12,31.59548,-104.20735,7.821,1.36,31.5952,-104.2054,6.157
texnet2021damw,2021,2,12,31.58888,-104.20872,6.59,1.97,31.58692,-104.20749,6.26
texnet2021dans,2021,2,12,31.58887,-104.20932,6.634,1.9,31.59524,-104.19787,6.054
texnet2021danu,2021,2,12,31.58857,-104.20956,6.671,2.52,31.58876,-104.20643,6.774
texnet2021daqy,2021,2,13,31.73127,-104.1066,7.46,2.29,31.72963,-104.10695,7.468
texnet2021daro,2021,2,13,31.68838,-104.30412,6.976,2.43,31.68845,-104.30081,7.083
texnet2021daux,2021,2,13,31.6767,-104.40529,6.361,1.83,31.6713,-104.39864,6.157
texnet2021dbal,2021,2,13,31.4382,-103.86769,4.82,1.72,31.43398,-103.87005,4.692
texnet2021dbev,2021,2,13,31.67659,-104.40253,6.295,1.92,31.67176,-104.39918,6.312
texnet2021dbfs,2021,2,13,31.70542,-104.44991,6.385,1.73,31.70724,-104.45443,6.209
texnet2021dbgd,2021,2,13,30.93879,-103.35565,4.139,1.69,30.94129,-103.36234,3.484
texnet2021dbhe,2021,2,13,31.38128,-103.51276,4.832,1.45,31.3615,-103.51919,2.764
texnet2021dbkb,2021,2,13,31.61311,-104.10108,7.042,1.73,31.61936,-104.09931,6.903
texnet2021dbla,2021,2,13,31.09473,-103.14067,3.848,1.99,31.08697,-103.15982,3.278
texnet2021dbmg,2021,2,13,31.66206,-104.35061,5.549,2.43,31.66156,-104.34042,6.157
texnet2021dbmj,2021,2,13,31.09415,-103.14009,3.889,2.02,31.09239,-103.13197,5.54
texnet2021dbns,2021,2,13,31.5868,-104.21011,6.859,2.62,31.59407,-104.20297,6.08
texnet2021dboc,2021,2,13,31.66486,-104.36671,7.177,2.76,31.66555,-104.3636,6.414
texnet2021dbou,2021,2,13,31.66605,-104.36711,7.074,2.2,31.66049,-104.36517,6.363
texnet2021dbps,2021,2,13,31.43957,-103.87063,4.729,2.35,31.43835,-103.86818,4.101
texnet2021dbpx,2021,2,13,31.58787,-104.20519,6.723,1.77,31.58602,-104.20319,6.157
texnet2021dbuh,2021,2,13,31.43901,-103.86918,4.736,1.5,31.44754,-103.86929,4.615
texnet2021dbva,2021,2,13,31.70136,-104.15276,7.45,1.72,31.69978,-104.15282,7.031
texnet2021dcbh,2021,2,13,31.66483,-104.34412,5.804,2.12,31.65977,-104.3318,6.157
texnet2021dcis,2021,2,13,31.67837,-104.4109,6.235,1.76,31.68593,-104.41169,6.157
texnet2021dcmd,2021,2,14,31.5918,-104.23973,6.891,2,31.58535,-104.24459,6.826
texnet2021dcwd,2021,2,14,31.03251,-103.19795,5.232,2.07,31.01425,-103.20369,4.486
texnet2021ddfq,2021,2,14,31.66891,-104.37392,7.082,2.05,31.67794,-104.36748,6.054
texnet2021ddkj,2021,2,14,31.43996,-103.87036,4.657,1.96,31.44294,-103.87142,5.129
texnet2021ddst,2021,2,14,31.67884,-104.40738,6.074,2.11,31.68685,-104.41063,7.186
texnet2021ddxy,2021,2,14,31.61415,-104.10535,6.726,1.62,31.6168,-104.10656,6.569
texnet2021deij,2021,2,15,31.6778,-104.40574,6.28,2.32,31.69327,-104.41284,6.157
texnet2021deil,2021,2,15,31.67842,-104.40631,6.297,2.18,31.67495,-104.40406,6.157
texnet2021dekc,2021,2,15,31.64509,-104.23138,6.565,1.6,31.64567,-104.22297,6.157
texnet2021demd,2021,2,15,31.64508,-104.23184,6.581,1.65,31.65027,-104.223,6.363
texnet2021demw,2021,2,15,31.73117,-104.10671,7.479,1.81,31.73813,-104.10727,6.569
texnet2021dexw,2021,2,15,31.57797,-104.0168,7.813,1.52,31.57116,-104.02671,6.26
texnet2021dgco,2021,2,16,31.09816,-103.34055,4.028,1.81,31.09477,-103.34811,3.381
texnet2021dgfi,2021,2,16,31.61242,-104.10452,7.2,1.47,31.61125,-104.11513,6.363
texnet2021dgmc,2021,2,16,31.73361,-104.10217,6.736,2.23,31.73746,-104.10269,6.8
texnet2021dgmu,2021,2,16,31.43734,-103.8643,4.812,1.71,31.43583,-103.86576,5.515
texnet2021dhdv,2021,2,16,31.72262,-104.52716,5.249,1.49,31.72374,-104.52407,6.157
texnet2021dhhq,2021,2,16,31.65986,-104.34161,6.171,1.99,31.66622,-104.3297,6.157
texnet2021dhnl,2021,2,16,31.66406,-104.48768,6.874,2.02,31.6782,-104.46654,4.923
texnet2021dhtf,2021,2,16,31.66415,-104.48663,6.137,1.68,31.67439,-104.4848,6.671
texnet2021dhyj,2021,2,17,31.67989,-104.40885,7.11,1.52,31.68735,-104.40471,6.62
texnet2021difa,2021,2,17,31.73336,-104.10387,6.879,1.61,31.73888,-104.09408,7.314
texnet2021dihz,2021,2,17,31.61201,-104.28973,6.723,1.52,31.60531,-104.29208,6.209
texnet2021diiv,2021,2,17,31.73281,-104.10148,6.784,1.48,31.7292,-104.09995,7.263
texnet2021dimx,2021,2,17,31.65963,-104.33995,6.213,1.75,31.67034,-104.33242,6.106
texnet2021diqe,2021,2,17,31.64833,-104.25051,6.359,1.45,31.6483,-104.24775,7.288
texnet2021diqg,2021,2,17,31.61454,-104.1051,6.889,2.29,31.6175,-104.1036,6.646
texnet2021dith,2021,2,17,31.72106,-104.54783,6.656,1.74,31.72556,-104.52625,5.952
texnet2021diwa,2021,2,17,31.67652,-104.40333,6.255,2.64,31.68043,-104.40841,6.569
texnet2021djek,2021,2,17,31.59092,-104.24443,6.473,2.1,31.59133,-104.24302,6.157
texnet2021djjl,2021,2,17,31.68967,-104.37935,6.015,1.69,31.70399,-104.38978,6.62
texnet2021djpf,2021,2,17,31.6585,-104.32618,5.922,2.07,31.66257,-104.32428,7.288
texnet2021djvq,2021,2,18,31.60238,-104.1647,6.515,1.72,31.5963,-104.16883,6.157
texnet2021dkfo,2021,2,18,31.65817,-104.32627,6.976,2.09,31.65798,-104.32317,6.671
texnet2021dkji,2021,2,18,31.65684,-104.41465,6.659,1.67,31.66752,-104.41476,6.569
texnet2021dkke,2021,2,18,31.72401,-104.54108,7.043,1.57,31.72423,-104.5801,5.335
texnet2021dkoj,2021,2,18,31.64353,-104.22325,7.001,1.58,31.64247,-104.21918,6.826
texnet2021dlew,2021,2,18,31.70028,-104.15209,7.464,2.68,31.70555,-104.14828,7.263
texnet2021dlib,2021,2,18,31.70098,-104.15189,7.332,1.43,31.70347,-104.15069,6.826
texnet2021dlnc,2021,2,18,31.61556,-104.09893,6.688,1.81,31.60764,-104.09897,6.363
texnet2021dlnk,2021,2,18,31.66147,-104.35776,7.098,2.59,31.6619,-104.35926,7.443
texnet2021dmnv,2021,2,19,31.6505,-104.29827,6.616,2.53,31.65633,-104.29194,6.26
texnet2021dmof,2021,2,19,31.65011,-104.29972,6.533,1.5,31.65263,-104.29622,6.466
texnet2021dmub,2021,2,19,31.8422,-103.89865,5.336,1.47,31.83719,-103.90186,6.98
texnet2021dmur,2021,2,19,31.84231,-103.89863,5.333,1.81,31.84732,-103.89542,3.689
texnet2021dmvj,2021,2,19,31.70116,-104.14976,6.998,1.82,31.70392,-104.1523,7.288
texnet2021dmxm,2021,2,19,31.7004,-104.14872,6.955,1.83,31.68278,-104.15325,6.466
texnet2021dnad,2021,2,19,31.66455,-104.36363,6.893,1.97,31.66738,-104.36577,7.031
texnet2021dngq,2021,2,19,31.70012,-104.14741,7.04,1.64,31.70119,-104.14582,7.494
texnet2021dnjh,2021,2,20,31.61448,-104.1026,6.934,1.89,31.61611,-104.10682,6.132
texnet2021dnkj,2021,2,20,31.69964,-104.14635,6.993,2.1,31.70924,-104.14453,7.211
texnet2021dnmp,2021,2,20,31.61451,-104.10195,6.882,1.86,31.61406,-104.10224,6.157
texnet2021dnqp,2021,2,20,31.61389,-104.10182,7.02,1.5,31.61313,-104.10439,7.186
texnet2021dnrx,2021,2,20,31.69854,-104.14424,6.951,1.61,31.69751,-104.14688,6.671
texnet2021dntb,2021,2,20,31.59248,-104.24966,6.671,1.37,31.57838,-104.25799,6.157
texnet2021dnut,2021,2,20,31.61113,-104.2926,6.278,1.64,31.61036,-104.29373,6.157
texnet2021dofa,2021,2,20,31.54411,-103.22821,5.298,1.14,31.5541,-103.22449,5.232
texnet2021dohv,2021,2,20,31.68182,-104.41594,6.119,2.22,31.6774,-104.41565,6.389
texnet2021dojb,2021,2,20,31.69882,-104.32795,8.476,1.69,31.70842,-104.34405,7.288
texnet2021dojl,2021,2,20,31.68185,-104.41468,6.109,2.2,31.68679,-104.42032,6.363
texnet2021dolk,2021,2,20,31.6656,-104.35526,6.823,1.82,31.67063,-104.35988,6.98
texnet2021dooy,2021,2,20,31.67848,-104.38668,5.984,2.19,31.67596,-104.39007,6.363
texnet2021dovf,2021,2,20,31.59319,-104.25197,6.201,2.2,31.59773,-104.24952,6.157
texnet2021dovk,2021,2,20,31.59298,-104.25164,6.212,2.19,31.58989,-104.25431,6.106
texnet2021doxs,2021,2,20,31.67794,-104.41734,6.89,1.53,31.67488,-104.41375,7.803
texnet2021doxu,2021,2,20,31.59278,-104.24941,6.146,1.56,31.5968,-104.25167,6.774
texnet2021doxw,2021,2,20,31.59301,-104.25038,6.124,1.33,31.58484,-104.25373,6.157
texnet2021doyd,2021,2,20,31.66427,-104.31454,6.404,1.67,31.66723,-104.31356,6.671
texnet2021doyw,2021,2,20,31.59322,-104.25214,5.84,1.62,31.59863,-104.25276,6.157
texnet2021dozl,2021,2,20,31.6797,-104.41379,6.136,1.67,31.67949,-104.41271,6.877
texnet2021dozu,2021,2,20,31.69842,-104.14194,6.997,1.6,31.69844,-104.14473,8.214
texnet2021dozz,2021,2,20,31.66376,-104.31252,6.424,1.69,31.6608,-104.3135,6.157
texnet2021dpay,2021,2,20,31.67947,-104.41385,6.149,1.57,31.67303,-104.41588,8.111
texnet2021dpif,2021,2,21,31.61392,-104.11042,7.104,2.46,31.61288,-104.11003,6.132
texnet2021dpns,2021,2,21,31.67599,-104.40624,6.465,1.69,31.68226,-104.40951,6.98
texnet2021dpnz,2021,2,21,31.6027,-104.16449,6.544,2.32,31.60642,-104.16675,6.157
texnet2021dppi,2021,2,21,31.67811,-104.38345,6.555,2.57,31.68218,-104.38716,6.286
texnet2021dpuk,2021,2,21,31.6698,-104.36786,7.13,1.7,31.67514,-104.37391,7.186
texnet2021dpxh,2021,2,21,31.67653,-104.38325,6.589,1.65,31.67965,-104.38687,7.597
texnet2021dqbw,2021,2,21,31.52413,-104.04152,2.969,2.44,31.52148,-104.03829,2.558
texnet2021dqkb,2021,2,21,31.07804,-103.32839,3.856,2.78,31.06256,-103.32465,3.792
texnet2021dqlq,2021,2,21,31.07565,-103.32692,3.334,2.09,31.07108,-103.33719,4.126
texnet2021dqpo,2021,2,21,31.07502,-103.32573,3.873,1.74,31.08027,-103.33396,3.869
